commentId,text,time,isLiked,likeCount,author,channel,votes,photo,authorIsChannelOwner
Ugwuf3LDLSpwDg7J9hV4AaABAg,"Chapó, niños...!",Hace 1 semana,False,3,Cosme Argerich,UCzjZZeVCADhozTFRHmHliOA,3,https://yt3.ggpht.com/a/AATXAJwH7c5QKHoqNlDko55bgs92v1s6NG5bOlMZR_Mksw=s48-c-k-c0xffffffff-no-rj-mo,False
Ugzo_guG0yjMrq2tsKF4AaABAg,El Ministerio del Odio está prendido fuerte 🔥🔥🔥🔥🔥,Hace 1 semana,False,1,Giuliano Iezzi,UCpm8XgvBC6n_g84sTgvWd9A,1,https://yt3.ggpht.com/a/AATXAJziWUm-h_yhDSoIQmuPEeLlcuwtWlsKtbi3C5mJqBU=s48-c-k-c0xffffffff-no-rj-mo,False
Ugz2YkxEO4n6_FxT_l14AaABAg,"Vamos à luta, irmaos Argentinos!",Hace 2 días,False,0,Zero One,UC_X9V2yEyiz_cPLim8BxCOQ,0,https://yt3.ggpht.com/a/AATXAJxLiI3meuicijizQHx_8PYR2St88xdEO9A3rBgO1g=s48-c-k-c0xffffffff-no-rj-mo,False
Ugygq4Qz_DSFSCPl3oZ4AaABAg,Genios totales 👏👏👏👏!!!!,Hace 1 semana,False,0,Adriana Navarro,UCGMILoO-_iU5wCFScsgXfYQ,0,https://yt3.ggpht.com/a/AATXAJz0xQ2oxzvoJnEwQqWlhohizj-0WtIxxkb5xw=s48-c-k-c0xffffffff-no-rj-mo,False
UgweYypVueDbrB-L_cx4AaABAg,Grande tipito !!!!!! La cuarentena no se levanta más....,Hace 1 semana,False,2,Sergio Bocchio,UCLNtM9z7oKnx9FpX4ivccqQ,2,https://yt3.ggpht.com/a/AATXAJyVE6NejD6UvZIyezoPVn0kAK2YaCD817xNow=s48-c-k-c0xffffffff-no-rj-mo,False
Ugx4Vr5AZs3qt7nFUz94AaABAg,Una sola palabra: ¡Excelente!,Hace 1 semana,False,1,Dolores Ferreyra,UCcTROV52O9aumBdYs11a1iQ,1,https://yt3.ggpht.com/a/AATXAJzmq--XAxUfh3uLE6yIttk_06IaPA5k7GkVjrqUyg=s48-c-k-c0xffffffff-no-rj-mo,False
Ugz0EuRgro-1g57pxcd4AaABAg,Esto es épico,Hace 1 semana,False,3,Krakart,UCZd4wKvnnS0S7Cx8bcvksBw,3,https://yt3.ggpht.com/a/AATXAJzvuVaE9OoRGhFo0snlFpDyGfxGtiPWS2p_0xNwAA=s48-c-k-c0xffffffff-no-rj-mo,False
UgyTSfVQWsCv7_tBptB4AaABAg,2:06:20 alguien tiene ese vivo????,Hace 1 semana,False,0,Datrebil Modeerf,UCDTllxJE2exsfWouLAMR-UA,0,https://yt3.ggpht.com/a/AATXAJzogpiHbYD6g-9yrLAFXjFQBDGHLeI3dfnRCw=s48-c-k-c0xffffffff-no-rj-mo,False
Ugz9XBAhOEnXrnksJVV4AaABAg,Yo ya puse mi me gusta🤗,Hace 1 semana,False,3,carlos alarcon,UCKBApOOy1YlzOXS9-R3nMAw,3,https://yt3.ggpht.com/a/AATXAJzVzqTjyLPPp8bi_no5-lIQ4T5PEHtJ9d_l00B56A=s48-c-k-c0xffffffff-no-rj-mo,False
UgzgV3vSvJ9KwmVbTBN4AaABAg,Me mata como sobreactuan quien es más pelotudo jaja,Hace 1 semana,False,2,Agustin Velazco,UCuyg5tWlslwZcAXcPEKZibw,2,https://yt3.ggpht.com/a/AATXAJyZhhBGdL8Njt_PPhe5cHLXYr3JHW9wvVmfzUun2g=s48-c-k-c0xffffffff-no-rj-mo,False
Ugw-3DpIaIdC94co9Ld4AaABAg,Gracias chicos!! Los banco a full siempre!! Todos al congreso el 26. 27...🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷🇦🇷,Hace 1 semana,False,2,julieta signanini,UC3FsDunEz4RSG1Eo6YzHgTA,2,https://yt3.ggpht.com/a/AATXAJyxgTmu2pHiSb5k8Gl5g2Izso4zBhpUAp5Rtg=s48-c-k-c0xffffffff-no-rj-mo,False
UgzPlvDc50mV97sK7vh4AaABAg,https://youtu.be/sgUPNRH6x8M,Hace 1 semana,False,1,ALEX 17,UC4ThBqS8FFJjKjAS5LNZdMg,1,https://yt3.ggpht.com/a/AATXAJy0wLoxsf2T6HJv9VZwS6mug1tSqa5-XJsDYeV_=s48-c-k-c0xffffffff-no-rj-mo,False
UgwIKryVQArKOhDaqRV4AaABAg,Risa me da 🤣,Hace 1 semana,False,0,toco Acosta,UC2a_i1OIaBI9J_gJk37Oc9g,0,https://yt3.ggpht.com/a/AATXAJz2O-emmhSoaeU_fHZ_PUiJjv0JCE85pcuSmQ=s48-c-k-c0xffffffff-no-rj-mo,False
Ugw0pGoowLyOA328xOh4AaABAg,Alvaro estaba jugando al PACMAN 1984.,Hace 1 semana,False,2,Martin galimany,UCChuADv6eEDk5ROReXPI82Q,2,https://yt3.ggpht.com/a/AATXAJz4jyXGuQwnJPKj7UD5hqousxlyP7SobxLvmrjS=s48-c-k-c0xffffffff-no-rj-mo,False
UgxphtEWjryXUuIourh4AaABAg,"""Marximo Kirchner"" jajajajajaja",Hace 1 semana,False,0,Eduardo Hernandez,UCj-ePAKdpnM6RH_Wk-sUT6A,0,https://yt3.ggpht.com/a/AATXAJyuKAMY3icULn1vCeV_SS1huHcjTirSvioq0BMNVA=s48-c-k-c0xffffffff-no-rj-mo,False
UgwbmSEY6E-Iwb0q8s94AaABAg.9ChM3agfD5J9Ci2SjuOyR9,"Yo llevaré pintura al agua roja para pintar el suelo en homenaje a los muertos y desaparecidos por la infectadura k. 
Quien pueda, que lleve y le pintamos la vereda al congreso. 
Y me refiero a TODO el suelo del congreso, y en cada suela de los que vayan.",Hace 1 semana (editado),False,0,a20 20,UCqjM-W30L_M6IX4J6X8zRnA,0,https://yt3.ggpht.com/a/AATXAJwxt4-hTr9I94Br-82mSdUDRWnn1n3Vx3aubE7H=s48-c-k-c0xffffffff-no-rj-mo,False
UgwbmSEY6E-Iwb0q8s94AaABAg.9ChM3agfD5J9Ci30oMLx6D,"@a20 20 prefiero no romper o joder cosas que pagamos nosotros...
Eso habría que hacerlo en las casas de los políticos.",Hace 1 semana,False,0,Crizz Mezza,UClk2sLSVmMV8eNWZXJWeSvQ,0,https://yt3.ggpht.com/a/AATXAJwFxAsWwr3tvTM7Q9ipvGKGdib5uXbF2hkJNw=s48-c-k-c0xffffffff-no-rj-mo,False
UgwjsbyiZa1OkaR4E814AaABAg.9CgEvs8l8zX9Ci-8H8twk9,"Yo llevaré pintura al agua roja para pintar el suelo en homenaje a los muertos y desaparecidos por la infectadura k. 
Quien pueda, que lleve y le pintamos la vereda al congreso. 
Y me refiero a TODO el suelo del congreso, y en cada suela de los que vayan..",Hace 1 semana (editado),False,0,a20 20,UCqjM-W30L_M6IX4J6X8zRnA,0,https://yt3.ggpht.com/a/AATXAJwxt4-hTr9I94Br-82mSdUDRWnn1n3Vx3aubE7H=s48-c-k-c0xffffffff-no-rj-mo,False
UgwjsbyiZa1OkaR4E814AaABAg.9CgEvs8l8zX9CiTJ40Ctro,AGGGGGGGGJAJAJAJAJAAAAAAAAAAAAAAAAAAAAAA!!!!,Hace 1 semana,False,0,Soy Tu Abuelito Cosquillas,UCK_Z6cSNZrtdlG0PlqGErmw,0,https://yt3.ggpht.com/a/AATXAJxzvdasXa16ldz4ypSUrN-5bEHuQDGCVN5-B8GnQw=s48-c-k-c0xffffffff-no-rj-mo,False
UgwjsbyiZa1OkaR4E814AaABAg.9CgEvs8l8zX9ClrN_GkKNR,Que sientan miedo!,Hace 1 semana,False,0,Naty AP,UCcA69R9Ovoxp55cguoT-jOw,0,https://yt3.ggpht.com/a/AATXAJzFCCZvGPJR8tuQJscFPEGxJ85HZYB1Ei4p=s48-c-k-c0xffffffff-no-rj-mo,False
UgwjsbyiZa1OkaR4E814AaABAg.9CgEvs8l8zX9ClrPzsW0cU,@Soy Tu Abuelito Cosquillas ✌🏿💩💩💩💩,Hace 1 semana,False,0,Naty AP,UCcA69R9Ovoxp55cguoT-jOw,0,https://yt3.ggpht.com/a/AATXAJzFCCZvGPJR8tuQJscFPEGxJ85HZYB1Ei4p=s48-c-k-c0xffffffff-no-rj-mo,False
UgyslfI0R9HSbap0by94AaABAg.9ChsTicpcWS9Chy6kXcx_4,🤣🤣🤣🤣🤣,Hace 1 semana,False,0,Ariel Zarate,UCtNCQ_ZHD0fRmy8q6ypCM2w,0,https://yt3.ggpht.com/a/AATXAJx_slctr1qmXA3BT5w3RbPl2n_8lL_xvJNwipolwQ=s48-c-k-c0xffffffff-no-rj-mo,False
UgxJOkBYi-U4TbedtLF4AaABAg.9CiK2bFg4Vz9CiR76MujeH,"SEEEEEEE CLARO ,TU ABUELITA SEEE",Hace 1 semana,False,0,Soy Tu Abuelito Cosquillas,UCK_Z6cSNZrtdlG0PlqGErmw,0,https://yt3.ggpht.com/a/AATXAJxzvdasXa16ldz4ypSUrN-5bEHuQDGCVN5-B8GnQw=s48-c-k-c0xffffffff-no-rj-mo,False
UgzqGPvCY_GnPtotGfN4AaABAg,"Grande Alvaro, antepuso la libertad como algo mas importante que la muerte!., te aplaudo de pie 👏👏👏👏👏",Hace 1 semana,False,0,Néstor O. Pilotti,UCYZAr_62ptEczrvoln7X5lw,0,https://yt3.ggpht.com/a/AATXAJzafXnLy25uxBDGNuJn61Z6FezKDBMXQQ8MRQ=s48-c-k-c0xffffffff-no-rj-mo,False
UgzcpVGOWBwjGk8_FLh4AaABAg,Excelente video chicos !!,Hace 1 semana,False,1,carmen nicodemo,UCSXJDQbJQTo2i0EmacvCT3A,1,https://yt3.ggpht.com/a/AATXAJxlyRJcT0KhKy_pKR1q97Y6elFtZC9PtsOq5kxs=s48-c-k-c0xffffffff-no-rj-mo,False
UgxsIEwdpPQof-Qiunh4AaABAg,https://twitter.com/KarluskaP/status/1297301867635052545?s=20,Hace 1 semana,False,0,romeas10,UCu0c8btJA17P2NgDhHB0qwQ,0,https://yt3.ggpht.com/a/AATXAJzu-UjP-ki9ALPHzYxPxmNf1kU6g5XwiH0XlQ=s48-c-k-c0xffffffff-no-rj-mo,False
Ugz13YXOaMh-Bev8hkB4AaABAg,"El Uruguay está con ustedes 🇺🇾 
Les mando mucha Garra y Corazón 
Ustedes son los Cruzados de la libertad y esta es nuestra Señora y soberana.",Hace 1 semana (editado),False,3,Miguel Fernández Yoga Uruguay,UCOPZr-T8wTreZdVK1q_2dHg,3,https://yt3.ggpht.com/a/AATXAJzE88hUD2XVCGaBY-0GbFAoL5IJ0Dt47jj8JA=s48-c-k-c0xffffffff-no-rj-mo,False
Ugx5l1Szxw5lCWZgHJp4AaABAg,La verdad que yo estoy con ustedes y como se dijo la libertad esta en juego y la voy a pelear porque ya estoy preparado para la guerra!,Hace 1 semana,False,2,Miguelp77 Pons,UCqSWcuLTDElfKBqh5Bk8vJQ,2,https://yt3.ggpht.com/a/AATXAJxE0y2hYldq8Ws8ZHL-dIQPRcC9I6jYiWa2Rg=s48-c-k-c0xffffffff-no-rj-mo,False
UgwLLAKFwWw8l-sSURd4AaABAg,"Hoy lo que significa Democracia, Libertad, Justicia y Memoria ( ver como al 1:20 minuto el avión israelí rompe en Ángel la formación de ambas fuerzas) : https://youtu.be/zeZNADR2-NE",Hace 1 semana (editado),False,1,Mario Apfelbaum,UCCbYGA03012VaBp3csIh09g,1,https://yt3.ggpht.com/a/AATXAJy3parzcTvSEx3GUcsPrS-ihfkeKNfQSzFCo26tnA=s48-c-k-c0xffffffff-no-rj-mo,False
UgzysXCLxPGMgLmVTJV4AaABAg,Mi apoyo incondicional💪💪💪,Hace 1 semana,False,1,Janet M.,UC-fIgcHTmRagC3m7sayCujQ,1,https://yt3.ggpht.com/a/AATXAJxvEVmDuhy_Dc9Sy0Y9P5k6NW-Oqzbz46Ng8p7nsg=s48-c-k-c0xffffffff-no-rj-mo,False
UgyPc2zdEg0jO9v9Nml4AaABAg,"Vamos chicos, desde Israel, los apoyamos. Si hay que salir, lo hacemos. Se necesitan hombres maduros como ustedes. Tengo un canal y dos programas de radio. Les dare difusión.",Hace 1 día,False,0,marcela vanmak,UCcy3BkHbokdERfhFdu_t8XQ,0,https://yt3.ggpht.com/a/AATXAJx4PIX87MbOiKZiXxE_Nahw6JIDucnfogw2KDml=s48-c-k-c0xffffffff-no-rj-mo,False
UgzQWaB2z0jbpwTii0d4AaABAg,Los amo chicos! Siempre con ustedes!,Hace 1 semana,False,2,Libertad o Muerte,UCveZVEV7IT0dYjQXop8ymwg,2,https://yt3.ggpht.com/a/AATXAJwnPoyznLorPVNzKIXAOP3VHZWr6q3hKdXj2i72fnQ=s48-c-k-c0xffffffff-no-rj-mo,False
UgzCF5RVzdHhyZVF1QV4AaABAg,https://www.youtube.com/watch?v=0QcDQmn0u7U,Hace 1 semana,False,2,Renata manzanarez,UC01L0PCFs7mawUQK9DRGtuA,2,https://yt3.ggpht.com/a/AATXAJydmKc8Mu0OJTHEUOybfzVFdsq4x4GLzKlnFw=s48-c-k-c0xffffffff-no-rj-mo,False
UgxMY4BmEFHJ5aIV82R4AaABAg,"Gracias por su valentía , gracias por ser la voz de muchos!! son jóvenes  con garra , me da esperanza  escucharlos.",Hace 1 semana,False,1,VeroGrafo,UCZRy05BPPq--A85pmGHDGjA,1,https://yt3.ggpht.com/a/AATXAJy-nApjGS2xWWBBxzsPs78a02rxFyEXHRoIVQ=s48-c-k-c0xffffffff-no-rj-mo,False
Ugwmkhj2zEQU8kMC7tp4AaABAg,"Y tengan en cuenta la ley de vacunación obligatoria, aprobada en 2018.",Hace 1 semana,False,2,Catalina Jimenez,UCrlkKnEyT635RV4YudSofxw,2,https://yt3.ggpht.com/a/AATXAJx3p3mEfayy5yW6q90gZRL65XQKAA59jqsQ6g=s48-c-k-c0xffffffff-no-rj-mo,False
Ugy1jTd3VNdAcHB4WT14AaABAg,"Muchachos porq no hablan del CDS = Solución dióxido de cloro ahhh??? No saben q no haría más falta los barbijos, las vacunas, y nada de esta farza de la plandemia????",Hace 1 semana,False,3,Fernando da Ponte Guerreiro,UCxc9hzXEmPujX_kIXjOE7TA,3,https://yt3.ggpht.com/a/AATXAJzt0RKEC9O7jCfwFiTfNBj7k33UwodtfvRwrCFG=s48-c-k-c0xffffffff-no-rj-mo,False
Ugx-wixTKBGq_8HxHUh4AaABAg,Empieza en 18:00,Hace 1 semana,False,1,bsaeg77,UClC-X--klXAp-oytBiBKk5A,1,https://yt3.ggpht.com/a/AATXAJzJDYddYOtS9NSmuFZDq7ZEAiKlq__VqfCymQYV-Q4=s48-c-k-c0xffffffff-no-rj-mo,False
UgwRMjb2re1OFHe7pwB4AaABAg,"Muy buena la transmision, la anduve viendo con mi hermana, y a ella le hice una promesa, prometi cuidarla a ella, a mamá, a papá y a Malta (Mi mascota, hermana menor para mi y mi sis, porque asi la queremos) 

Considero que aquel joven que fue criado durante el Kichnerismo, tiene el poder de cuestionarlo, aunque tenga menos de 30, y 2013 es a un año de once XD 

y la verdad, alguien tiene que ir y abrazarlos, porque un gran abrazo merecen ya que su trabajo es genial y si pudiera, abrazaria a todos ustedes",Hace 1 semana,False,5,ShadowCeless 2002,UCpSKGtQ-ganF0a90zZ9rRkw,5,https://yt3.ggpht.com/a/AATXAJyj0kfJb9BmceS3n9B0D0zKhNl5yQBiXh0Li5lVdQ=s48-c-k-c0xffffffff-no-rj-mo,False
Ugz2PWAHzpXV4QAss6B4AaABAg,El baile de grinder al final😁,Hace 1 semana,False,1,Laura Ragucci,UCse9T7GX6ZEHvUSk_4ey0dA,1,https://yt3.ggpht.com/a/AATXAJw_ctjc4eS8ahlrtauB1nP5Cxuu3Om4J91EB0H6Nus=s48-c-k-c0xffffffff-no-rj-mo,False
UgxgoTw6M8Fw-WI9upl4AaABAg,"Y no se olviden de las inundaciones de La Plata , que ahí encubrieron muchas muertes y era la época que estaba Kretina",Hace 4 días,False,1,euge gonzalez,UCr4sGozroTqju5kPtVSPlJA,1,https://yt3.ggpht.com/a/AATXAJxT8CeBVCyuDbtGg9Zq6ClotNxkBp6wq7P9uZ3WtQ=s48-c-k-c0xffffffff-no-rj-mo,False
UgxoWW4lAwDAIGNnXfB4AaABAg,A levantarse !!!!!!!!! #26A #27A,Hace 1 semana,False,1,Colectivo de Emprendedores,UCJkm9HLkK63TkvHAQKD81pA,1,https://yt3.ggpht.com/a/AATXAJwLrQ3eCzS0DYYxxzlWxLkkZyu0wed_3JMdVXjbMQ=s48-c-k-c0xffffffff-no-rj-mo,False
UgwFFffsVJ8haUMt0sl4AaABAg,👏👏👏👏👏👏👏👏👏 grande muchachos!!!!,Hace 1 semana,False,0,Daniel Timbú,UCp2fa2PWAJyKoVfbo0CukQw,0,https://yt3.ggpht.com/a/AATXAJwnG1mwxBfrdwJrl232_cqR0Pbo7F0EQ6aAIA=s48-c-k-c0xffffffff-no-rj-mo,False
Ugx1UBC89ypIvXQ2OAV4AaABAg,vamos presto saludos desde sgo del estero donde tenemos mas miedo que nos metan preso y secuestro de bienes que contagiarnos. gracias por la lucha!...,Hace 1 semana,False,1,Daniel Alvarez,UCPMGcIM0-AnaTjNLNR9pA6A,1,https://yt3.ggpht.com/a/AATXAJz7Mb5x1rly-U-Ovj3m2SeCfnSxv2OFI65s3tMc=s48-c-k-c0xffffffff-no-rj-mo,False
UgzgV3vSvJ9KwmVbTBN4AaABAg.9ClD8DgDV4l9ClrYh1F7Mq,"El premio te lo llevas vos, tranqui.. ahí va ✌🏿💩✌🏿💩",Hace 1 semana,False,0,Naty AP,UCcA69R9Ovoxp55cguoT-jOw,0,https://yt3.ggpht.com/a/AATXAJzFCCZvGPJR8tuQJscFPEGxJ85HZYB1Ei4p=s48-c-k-c0xffffffff-no-rj-mo,False
UgxizfQqdOR8KyDaxWt4AaABAg.9CjF-PyAgVc9CwvripQeJb,"La lucha Armada es para hombres, vos callate la boca",Hace 4 días,False,0,Claudio Héctor Fontana,UC1keZwBgSKtTyIXhy2gnBHQ,0,https://yt3.ggpht.com/a/AATXAJxCyklTxb5ndmcCFSa_eA4HiYh_Ltyth7tsCg=s48-c-k-c0xffffffff-no-rj-mo,False
UgxizfQqdOR8KyDaxWt4AaABAg.9CjF-PyAgVc9CxnN_LJ-jl,@Syd Barrett La libertad es una palabra paradójica cualquiera lo sabe a eso....PELOTUDO DE MIERDA,Hace 4 días,False,0,Claudio Héctor Fontana,UC1keZwBgSKtTyIXhy2gnBHQ,0,https://yt3.ggpht.com/a/AATXAJxCyklTxb5ndmcCFSa_eA4HiYh_Ltyth7tsCg=s48-c-k-c0xffffffff-no-rj-mo,False
UgxizfQqdOR8KyDaxWt4AaABAg.9CjF-PyAgVc9Cxre5GS02F,"@Syd Barrett Porque la comprensión y la tolerancia son dos grandes y hermosos inventos que hizo el hombre, que sirven para convivir, pero también para controlar…las comprensión y la tolerancia, esos aderezos que hacen que podamos seguir consumiendo todos los sánguches de CACA que día a día nos ofrecen cada uno de los integrantes del ejército de boludos libertarios y macristas qe son lo mismo que tiene tomada algunas calles de esta ciudad , que nos inflan las bolas día a día escuchando sus pelotudeces mientras soportamos la úlcera cerebral que nos provoca convivir con comprensión y tolerancia",Hace 4 días,False,0,Claudio Héctor Fontana,UC1keZwBgSKtTyIXhy2gnBHQ,0,https://yt3.ggpht.com/a/AATXAJxCyklTxb5ndmcCFSa_eA4HiYh_Ltyth7tsCg=s48-c-k-c0xffffffff-no-rj-mo,False
UgxizfQqdOR8KyDaxWt4AaABAg.9CjF-PyAgVc9Cxv4oVj-Yn,"@Syd Barrett Que raro dije ""ejercito"" y saltaste a golpear puertas extrañas...típico de ustedes...""hombres que aman la libertad y la democracia"" en fin. nunca esperes de un burro mas que una patada",Hace 4 días,False,0,Claudio Héctor Fontana,UC1keZwBgSKtTyIXhy2gnBHQ,0,https://yt3.ggpht.com/a/AATXAJxCyklTxb5ndmcCFSa_eA4HiYh_Ltyth7tsCg=s48-c-k-c0xffffffff-no-rj-mo,False
UgzddWb-QuNiCebhwvZ4AaABAg,Excelente chicos!!! 👏👏💪🇦🇷🇦🇷,Hace 1 semana,False,0,María Now,UCfKPD79OE_QJUOwfKYa3sPg,0,https://yt3.ggpht.com/a/AATXAJwXjq2rhlGyWqhWcRy0hYDR34tU8Kd-DzNwrQ=s48-c-k-c0xffffffff-no-rj-mo,False
UgxnKwNervfDrTta1PJ4AaABAg,eso que explico alvaro al inicio es lo que se conoce como el plan de disgregación familiar.  Es algo que los gobiernos populistas conocen muy bien y el de primordial importancia implementar para acelerar la llegada del comunismo.,Hace 1 semana,False,2,esteban casco,UCHnggvtlFggEtt81qxo8amQ,2,https://yt3.ggpht.com/a/AATXAJwKVWK4uEPDgHL7VGPAxcD0cSl2sHHV3gU3Kw=s48-c-k-c0xffffffff-no-rj-mo,False
Ugw1qHaMi835CVrehpl4AaABAg,Buenísimo verlos a todos,Hace 1 semana,False,3,Benny Servin,UCuZv1xzXez6LFYR2jjxt00g,3,https://yt3.ggpht.com/a/AATXAJxrtmNKRXB-ab8ni9LcODzMH0Dm-AnDC1L-yM-pyoM=s48-c-k-c0xffffffff-no-rj-mo,False
UgwFWsQvlmZvxAsJhjp4AaABAg,Pero que peronchines más agradables.,Hace 1 semana,False,2,matias miranda arrredondo,UC0x4OwunfsSz4ZQ-KkrX30Q,2,https://yt3.ggpht.com/a/AATXAJx7OHboF5WuxWlKK224NDurbBXKEkIDH_RlQBhE=s48-c-k-c0xffffffff-no-rj-mo,False
Ugw5t0U4innd4x5dlUN4AaABAg,Somo mayoria contra minoria !!!,Hace 1 semana,False,1,Colectivo de Emprendedores,UCJkm9HLkK63TkvHAQKD81pA,1,https://yt3.ggpht.com/a/AATXAJwLrQ3eCzS0DYYxxzlWxLkkZyu0wed_3JMdVXjbMQ=s48-c-k-c0xffffffff-no-rj-mo,False
UgwXFh0aWboK56qqlCd4AaABAg,"Que bueno que está la repetición y poder disfrutar de una excelente reunión! muchas gracias y sigan así, todos tienen mi apoyo.",Hace 1 semana,False,1,Leonel Romeo,UC1nxI3CAwMMlWBQB2KvswUg,1,https://yt3.ggpht.com/a/AATXAJy9KgQ4Omeqv9c_DhkG6YnrEP5YutUjlB31xPzBnQ=s48-c-k-c0xffffffff-no-rj-mo,False
UgwKtLqHzBleBdtTQ5d4AaABAg,Saludos dé Cuchi,Hace 1 semana,False,0,Omar M.,UCuyGYd4OL55fiNFBfmuc27g,0,https://yt3.ggpht.com/a/AATXAJzUpWQKxUR5Xp6n2zoSDE9h0AzqSnMQOLCIYOvre8A=s48-c-k-c0xffffffff-no-rj-mo,False
Ugx3VHzVZ1ULqCV2koV4AaABAg,Tipito Excelente  !!!!!,Hace 1 semana,False,1,Nevada De los Andes,UCwlXIcRBwCuclJHTh_Y_JPQ,1,https://yt3.ggpht.com/a/AATXAJwFDquY0zRD2f2KBAGpEWZgBxAl-MNXHSI8ZPUNvkc=s48-c-k-c0xffffffff-no-rj-mo,False
UgwFj1trwEARr4MpM7J4AaABAg,"Yo salgo cuando se me canta las pelotas, punto.",Hace 1 semana,False,2,Emir Maya,UCRGRplaWKxHwKP_cDkVp5VQ,2,https://yt3.ggpht.com/a/AATXAJxiAR9lQkbcraLgI5PuIBGy1lxaLb9jEuFVPg=s48-c-k-c0xffffffff-no-rj-mo,False
UgwexVZlhPdK1YmlZkR4AaABAg,SON UNOS GENIOSSSSSSSSSSSSSSSSSSSSS,Hace 1 semana,False,6,Mercedes Maiarota,UCLQCzN3N0f25mb6_3yakdLg,6,https://yt3.ggpht.com/a/AATXAJz7sEuBS9jlQBW-euRyLk29xhbsHX-cIfijHw=s48-c-k-c0xffffffff-no-rj-mo,False
UgwNIeyS6aVipeaJ2nJ4AaABAg,...el mejor minuto del video...1:10:10...!!!,Hace 1 semana,False,1,Claudio Almonacid,UC7IzHTznaA-0Z_ybYjeJ79w,1,https://yt3.ggpht.com/a/AATXAJyNXZa-0W5ppW1t7HWXleFZ5DkEbXeaXPwIlQ=s48-c-k-c0xffffffff-no-rj-mo,False
Ugz4XPDjirwjkFV5e9d4AaABAg,https://www.youtube.com/watch?v=Tsnyq-3k7Bg,Hace 1 semana,False,1,Renata manzanarez,UC01L0PCFs7mawUQK9DRGtuA,1,https://yt3.ggpht.com/a/AATXAJydmKc8Mu0OJTHEUOybfzVFdsq4x4GLzKlnFw=s48-c-k-c0xffffffff-no-rj-mo,False
UgyAZTe477m8BuEKrrd4AaABAg,https://afiliate.unidosargentina.org/,Hace 1 semana,False,1,mauricio m,UC4NWFTJT-MYgbipOrv2TwFQ,1,https://yt3.ggpht.com/a/AATXAJy4FEf5mhJY-36Yjr33xcCOCcSCyXQG-qsmEReGFw=s48-c-k-c0xffffffff-no-rj-mo,False
Ugyv42HHYZRR87GQli54AaABAg,Saluds hermanos desde esta formosa dictatorial les vamos a romper el orto a estos zurdos no van a saber que corno los golpeo de tan fuerte que va a ser el pijaso,Hace 1 semana,False,1,Dany Lagraña,UCovgwEhdT2sdg8oQWVEd_5A,1,https://yt3.ggpht.com/a/AATXAJwMWk0WnqkGa6dNBV-W9X1lytkdbTB46ivXgg=s48-c-k-c0xffffffff-no-rj-mo,False
UgxV9IfyG11mb4CLEqN4AaABAg,"1:28:00 es re comun en este pais que los jueces sufran todo tipo de presiones, publicas o privadas",Hace 1 semana,False,0,Pablo Raul Pereyra,UCxTsv1nvIe8KsTmHjuWvufw,0,https://yt3.ggpht.com/a/AATXAJzlAhsYX1Rd7oZjTb5EWT1yL2SHInVB8TwcuA=s48-c-k-c0xffffffff-no-rj-mo,False
Ugxmckd8ZwihF3ey29F4AaABAg,Aguante  Presto!!!,Hace 1 semana,False,3,Leonardo Attianese,UC6PU3Sq9tGrIFVKJR4LgV0w,3,https://yt3.ggpht.com/a/AATXAJyVV6pvNonULaJpfCZ2cVSB1uPhlflePJpfNQ=s48-c-k-c0xffffffff-no-rj-mo,False
UgzyD1D8m3ydpNDFAnt4AaABAg,https://en.wikipedia.org/wiki/Dawid_Moryc_Apfelbaum,Hace 1 semana,False,1,Mario Apfelbaum,UCCbYGA03012VaBp3csIh09g,1,https://yt3.ggpht.com/a/AATXAJy3parzcTvSEx3GUcsPrS-ihfkeKNfQSzFCo26tnA=s48-c-k-c0xffffffff-no-rj-mo,False
UgwsdR_KZz2dE-CUi3F4AaABAg,tengo 17 años y quiero pelear por la libertad. gracias por su información,Hace 1 semana,False,2,RABOLKO 64,UCTmgrBchkha-L4dpA4hdefg,2,https://yt3.ggpht.com/a/AATXAJxZCV14G886ETy3yP42of5fADCaeN7BTGdBT34T=s48-c-k-c0xffffffff-no-rj-mo,False
UgxAGGPEHYjbpY0hRLl4AaABAg,"Jajaja jajaja los 5 siniestros
👍👍👍",Hace 1 semana,False,1,Javier Gomez,UCIm0UJOK398tIVW2mb3_BSg,1,https://yt3.ggpht.com/a/AATXAJy81Dam_K7CvCPfEOPq48Moek72jgaxekRzrgzIRQ=s48-c-k-c0xffffffff-no-rj-mo,False
Ugz6w4RhSbxouIlAblh4AaABAg,YO SE QUE USTEDES ME PUEDEN AYUDAR 😣,Hace 1 semana,False,1,carlos alarcon,UCKBApOOy1YlzOXS9-R3nMAw,1,https://yt3.ggpht.com/a/AATXAJzVzqTjyLPPp8bi_no5-lIQ4T5PEHtJ9d_l00B56A=s48-c-k-c0xffffffff-no-rj-mo,False
UgwRMjb2re1OFHe7pwB4AaABAg.9Cg3NFfkfPy9ChxtzAiwh-,🤣🤣🤣🤣🤣,Hace 1 semana,False,0,Ariel Zarate,UCtNCQ_ZHD0fRmy8q6ypCM2w,0,https://yt3.ggpht.com/a/AATXAJx_slctr1qmXA3BT5w3RbPl2n_8lL_xvJNwipolwQ=s48-c-k-c0xffffffff-no-rj-mo,False
